timestamp,open,high,low,close,volume,OFI,hawkes_intensity,spread
2026-06-12 09:15:00,1399.98,1400.24,1399.68,1399.74,6580.0,1660.0,1.8842623866935364,0.0713953488372184
2026-06-12 09:16:00,1399.68,1399.94,1399.6,1399.72,6600.0,-2320.0,1.8762021866783258,0.07259999999997489
2026-06-12 09:17:00,1399.76,1399.9,1399.18,1399.26,5860.0,-940.0,1.8363264856485346,0.06872340425530503
2026-06-12 09:18:00,1399.32,1399.84,1399.31,1399.84,8820.0,980.0,1.8841094414139772,0.07055555555557139
2026-06-12 09:19:00,1399.86,1399.98,1399.5,1399.68,9220.0,-2580.0,1.5094725492791214,0.06596491228070957
2026-06-12 09:20:00,1399.74,1399.78,1399.42,1399.52,5280.0,1720.0,1.544764402662744,0.06255813953484268
2026-06-12 09:21:00,1399.54,1399.54,1398.7,1398.7,7020.0,1980.0,2.0058403759851773,0.07432432432431203
2026-06-12 09:22:00,1398.72,1399.64,1398.47,1399.52,12160.0,-680.0,4.840185513417626,0.10968421052631655
2026-06-12 09:23:00,1399.48,1399.88,1399.34,1399.62,8040.0,-120.0,2.0735084512561603,0.07700000000001637
2026-06-12 09:24:00,1399.72,1399.98,1399.52,1399.84,6940.0,3260.0,1.6828814772339111,0.0695348837209516
2026-06-12 09:25:00,1399.88,1400.14,1399.78,1400.06,6180.0,-460.0,2.176378752452882,0.07061224489795065
2026-06-12 09:26:00,1400.14,1400.82,1400.0,1400.8,16860.0,-1300.0,1.9588518036094045,0.07317647058824364
2026-06-12 09:27:00,1400.81,1401.02,1400.52,1401.02,7600.0,-3560.0,1.7730079009279363,0.06654545454544362
2026-06-12 09:28:00,1400.94,1401.2,1400.78,1401.09,6820.0,-460.0,2.0590258485419186,0.07480769230773358
2026-06-12 09:29:00,1401.14,1401.22,1400.66,1400.76,7580.0,1460.0,2.0418034860287873,0.07294117647058432
2026-06-12 09:30:00,1400.91,1401.28,1400.71,1401.12,8940.0,-660.0,2.3416547808299644,0.07891304347827313
2026-06-12 09:31:00,1401.16,1401.55,1401.1,1401.41,10040.0,200.0,2.039857689075968,0.07253968253968875
2026-06-12 09:32:00,1401.29,1401.3,1401.02,1401.3,5420.0,-2860.0,1.2331026485701804,0.06333333333331363
2026-06-12 09:33:00,1401.28,1401.28,1400.94,1401.08,6660.0,-740.0,1.2074613599063897,0.06212765957445996
2026-06-12 09:34:00,1401.14,1401.43,1401.0,1401.38,4740.0,-2900.0,0.9408615197331418,0.055357142857149357
2026-06-12 09:35:00,1401.42,1401.49,1401.13,1401.22,8040.0,-520.0,2.7923625070330944,0.08468085106380115
2026-06-12 09:36:00,1401.26,1401.88,1401.22,1401.5,12480.0,1360.0,2.354709638144449,0.0773170731707002
2026-06-12 09:37:00,1401.52,1401.71,1400.98,1400.98,9680.0,-1280.0,1.766763225683476,0.07127272727274513
2026-06-12 09:38:00,1401.12,1401.26,1400.83,1400.83,11820.0,-380.0,1.5460925808537034,0.07061538461539385
2026-06-12 09:39:00,1400.98,1401.1,1400.68,1400.84,9420.0,1900.0,2.9401612330087596,0.08118644067795777
2026-06-12 09:40:00,1400.79,1401.04,1400.42,1400.48,8880.0,-4280.0,1.955479174823186,0.07173913043475197
2026-06-12 09:41:00,1400.46,1400.94,1399.98,1400.9,10580.0,-2140.0,2.075364308506516,0.07289855072463729
2026-06-12 09:42:00,1400.9,1400.93,1400.62,1400.72,5800.0,1480.0,1.7546969691391208,0.07300000000001698
2026-06-12 09:43:00,1400.74,1400.84,1400.12,1400.54,15960.0,120.0,2.2359848541203116,0.07876106194691956
2026-06-12 09:44:00,1400.39,1400.71,1400.24,1400.24,5140.0,1820.0,1.7460758113975148,0.06973684210524161
2026-06-12 09:45:00,1400.24,1400.48,1399.96,1400.02,8860.0,620.0,1.5375426627955624,0.06928571428571624
2026-06-12 09:46:00,1400.04,1400.38,1399.9,1400.38,7040.0,5160.0,0.7436077293491512,0.052499999999990145
2026-06-12 09:47:00,1400.4,1400.56,1400.14,1400.3,4840.0,800.0,1.050068926332107,0.05620689655172006
2026-06-12 09:48:00,1400.34,1400.46,1399.98,1400.32,3680.0,1040.0,1.5045735119983548,0.06749999999997651
2026-06-12 09:49:00,1400.24,1400.75,1399.88,1400.58,14760.0,2320.0,3.770444332427253,0.09642201834863003
2026-06-12 09:50:00,1400.54,1400.69,1400.2,1400.2,13800.0,4400.0,2.927389357980069,0.0809230769230558
