timestamp,mid_price,trade_size,trade_direction,hawkes_intensity,bid_price,ask_price,bid_size,ask_size,trade_price
2026-06-12 09:15:05.656038,3899.97,170.0,1.0,0.3,3899.94,3900.0,680,445,3900.0
2026-06-12 09:15:06.881092,3900.03,170.0,-1.0,0.43228795326441855,3900.0,3900.06,542,357,3900.0
2026-06-12 09:15:07.073073,3900.0,180.0,-1.0,1.243019817279582,3899.98,3900.02,509,310,3899.98
2026-06-12 09:15:07.353311,3899.88,80.0,-1.0,1.59406263003176,3899.86,3899.9,151,237,3899.86
2026-06-12 09:15:09.921690,3899.9,60.0,-1.0,0.32449787888108456,3899.88,3899.92,183,933,3899.88
2026-06-12 09:15:10.108639,3899.9,70.0,-1.0,1.1746095952190343,3899.88,3899.92,978,512,3899.88
2026-06-12 09:15:10.267416,3899.91,610.0,-1.0,1.8588899070841924,3899.88,3899.94,306,271,3899.88
2026-06-12 09:15:10.614169,3899.85,50.0,-1.0,1.7779758072615246,3899.82,3899.88,282,331,3899.82
2026-06-12 09:15:10.875942,3899.8,10.0,1.0,1.9717473881242726,3899.78,3899.82,828,765,3899.82
2026-06-12 09:15:11.201067,3899.78,200.0,-1.0,1.8995092881345184,3899.76,3899.8,201,918,3899.76
2026-06-12 09:15:11.230310,3899.66,50.0,-1.0,2.9559577846906233,3899.61,3899.71,636,223,3899.61
2026-06-12 09:15:12.098418,3899.6,50.0,1.0,1.10817627652695,3899.58,3899.62,143,727,3899.62
2026-06-12 09:15:12.470527,3899.55,70.0,1.0,1.3278109010675234,3899.52,3899.58,437,486,3899.58
2026-06-12 09:15:12.779798,3899.48,170.0,1.0,1.5767677052861655,3899.46,3899.5,844,177,3899.5
2026-06-12 09:15:13.041846,3899.47,70.0,1.0,1.8453771159736256,3899.44,3899.5,927,734,3899.5
2026-06-12 09:15:13.833113,3899.42,40.0,1.0,0.960761551313392,3899.4,3899.44,918,486,3899.44
2026-06-12 09:15:15.979050,3899.39,90.0,1.0,0.33909734740830755,3899.36,3899.42,777,531,3899.42
2026-06-12 09:15:16.431580,3899.25,90.0,-1.0,0.848717702297223,3899.22,3899.28,395,726,3899.22
2026-06-12 09:15:16.564112,3899.25,50.0,1.0,1.677576807506544,3899.22,3899.28,673,648,3899.28
2026-06-12 09:15:21.308534,3899.27,570.0,1.0,0.30050391170013346,3899.24,3899.3,781,296,3899.3
2026-06-12 09:15:24.371897,3899.18,100.0,1.0,0.3048377116541325,3899.16,3899.2,550,750,3899.2
2026-06-12 09:15:27.370031,3899.16,370.0,-1.0,0.30546005614084754,3899.14,3899.18,989,641,3899.14
2026-06-12 09:15:28.750005,3899.16,30.0,1.0,0.40055081944940263,3899.14,3899.18,389,712,3899.18
2026-06-12 09:15:29.574271,3899.07,10.0,-1.0,0.5949677249039058,3899.04,3899.1,478,676,3899.04
2026-06-12 09:15:30.384001,3899.18,60.0,1.0,0.6480495561220027,3899.16,3899.2,111,609,3899.2
2026-06-12 09:15:30.890192,3899.04,100.0,-1.0,0.9224157641236788,3899.02,3899.06,287,743,3899.02
2026-06-12 09:15:32.052242,3899.05,390.0,-1.0,0.525028553279366,3899.02,3899.08,161,264,3899.02
2026-06-12 09:15:39.646281,3899.1,170.0,1.0,0.3000016494350379,3899.08,3899.12,311,389,3899.12
2026-06-12 09:15:39.787547,3899.17,170.0,1.0,1.230570959040783,3899.14,3899.2,819,254,3899.2
2026-06-12 09:15:40.038781,3899.2,160.0,-1.0,1.6554979127914693,3899.18,3899.22,565,987,3899.18
2026-06-12 09:15:40.064071,3899.1,250.0,1.0,2.7417742009607284,3899.05,3899.15,731,447,3899.15
2026-06-12 09:15:40.109091,3899.04,250.0,-1.0,3.6583051070969033,3898.99,3899.09,318,739,3898.99
2026-06-12 09:15:40.305072,3899.01,240.0,-1.0,3.5033089515835614,3898.96,3899.06,127,513,3898.96
2026-06-12 09:15:40.482855,3899.14,70.0,1.0,3.4974287325193667,3899.09,3899.19,789,848,3899.19
2026-06-12 09:15:40.847676,3899.14,30.0,1.0,2.5803794452970177,3899.09,3899.19,662,672,3899.19
2026-06-12 09:15:41.099508,3899.13,210.0,1.0,2.511882536211771,3899.08,3899.18,932,992,3899.18
2026-06-12 09:15:42.035628,3899.17,590.0,-1.0,0.9327050662892471,3899.14,3899.2,515,405,3899.14
2026-06-12 09:15:45.017339,3899.22,130.0,1.0,0.3085545920993163,3899.2,3899.24,488,142,3899.24
2026-06-12 09:15:46.049273,3899.23,130.0,1.0,0.4886131205827491,3899.2,3899.26,189,251,3899.26
2026-06-12 09:15:46.101010,3899.16,40.0,1.0,1.5651358392304335,3899.14,3899.18,314,836,3899.18
2026-06-12 09:15:46.157430,3899.21,60.0,1.0,2.5270801195499333,3899.16,3899.26,745,735,3899.26
2026-06-12 09:15:52.667230,3899.21,10.0,1.0,0.30002792657960464,3899.18,3899.24,559,178,3899.24
2026-06-12 09:15:59.889767,3899.24,170.0,-1.0,0.30000271092069913,3899.21,3899.26,322,491,3899.21
2026-06-12 09:16:00.330195,3899.2,70.0,-1.0,0.8431088471982142,3899.18,3899.22,164,328,3899.18
2026-06-12 09:16:02.016985,3899.16,160.0,-1.0,0.3836970244890048,3899.14,3899.18,168,997,3899.14
2026-06-12 09:16:05.498201,3899.23,420.0,-1.0,0.3024383227589627,3899.2,3899.26,445,335,3899.2
2026-06-12 09:16:05.615990,3899.23,190.0,1.0,1.2727107517262486,3899.2,3899.26,976,145,3899.26
2026-06-12 09:16:05.789308,3899.32,10.0,-1.0,1.8904284901925912,3899.3,3899.34,488,985,3899.3
2026-06-12 09:16:06.177871,3899.33,360.0,-1.0,1.6864967686108276,3899.3,3899.36,416,903,3899.3
2026-06-12 09:16:06.301824,3899.34,110.0,1.0,2.369257931883811,3899.29,3899.39,473,287,3899.39
2026-06-12 09:16:06.469018,3899.38,20.0,1.0,2.7196265902672545,3899.33,3899.43,667,228,3899.43
2026-06-12 09:16:06.479944,3899.37,570.0,1.0,3.849137495879937,3899.32,3899.42,676,133,3899.42
2026-06-12 09:16:06.964771,3899.27,70.0,-1.0,2.28431697500185,3899.22,3899.32,395,579,3899.22
2026-06-12 09:16:06.977854,3899.3,40.0,-1.0,3.4101996064862172,3899.25,3899.35,170,739,3899.25
2026-06-12 09:16:07.081383,3899.25,100.0,-1.0,3.8773894519553926,3899.2,3899.3,822,931,3899.2
2026-06-12 09:16:07.851705,3899.22,200.0,-1.0,1.49400570350208,3899.2,3899.24,546,637,3899.2
2026-06-12 09:16:07.937722,3899.23,30.0,-1.0,2.3506116840990203,3899.18,3899.28,359,248,3899.18
2026-06-12 09:16:07.995801,3899.23,110.0,-1.0,3.227942680115849,3899.18,3899.28,949,170,3899.18
2026-06-12 09:16:08.197442,3899.16,10.0,-1.0,3.171474898162814,3899.11,3899.21,399,670,3899.11
2026-06-12 09:16:11.806371,3899.15,210.0,-1.0,0.30614530917234173,3899.12,3899.18,831,849,3899.12
2026-06-12 09:16:13.505860,3899.17,90.0,1.0,0.3566053538138084,3899.14,3899.2,414,410,3899.2
2026-06-12 09:16:27.807660,3899.15,110.0,-1.0,0.3000000000082995,3899.12,3899.18,233,984,3899.12
2026-06-12 09:16:28.173199,3899.13,1030.0,-1.0,0.9214823436945223,3899.1,3899.16,975,357,3899.1
2026-06-12 09:16:28.380841,3899.14,40.0,-1.0,1.5534435976719934,3899.12,3899.16,409,142,3899.12
2026-06-12 09:16:30.939351,3899.15,30.0,1.0,0.32453081768845937,3899.12,3899.18,710,244,3899.18
2026-06-12 09:16:32.102272,3899.2,180.0,-1.0,0.4509660105732699,3899.18,3899.22,942,595,3899.18
2026-06-12 09:16:38.965191,3899.16,90.0,-1.0,0.30000583034441913,3899.14,3899.18,710,689,3899.14
2026-06-12 09:16:44.690631,3899.13,20.0,1.0,0.3000401267932824,3899.1,3899.16,955,441,3899.16
2026-06-12 09:16:45.720172,3899.1,40.0,-1.0,0.4880930723471487,3899.08,3899.12,131,321,3899.08
2026-06-12 09:16:45.749400,3899.08,170.0,1.0,1.6169529075193894,3899.06,3899.1,434,345,3899.1
2026-06-12 09:16:45.779763,3899.16,30.0,-1.0,2.683085912327189,3899.11,3899.21,879,369,3899.11
2026-06-12 09:16:45.800385,3899.26,40.0,1.0,3.7525193991104158,3899.21,3899.31,398,506,3899.31
2026-06-12 09:16:46.468081,3899.24,90.0,1.0,1.6987185531557198,3899.21,3899.26,109,614,3899.26
2026-06-12 09:16:47.197641,3899.35,700.0,1.0,0.9989402810550232,3899.32,3899.38,320,330,3899.38
2026-06-12 09:16:48.236505,3899.29,410.0,1.0,0.5926848041648094,3899.26,3899.32,151,472,3899.32
2026-06-12 09:16:48.362349,3899.26,140.0,1.0,1.4901233200196606,3899.24,3899.29,589,105,3899.29
2026-06-12 09:16:50.728407,3899.35,30.0,-1.0,0.33379103147964445,3899.32,3899.38,837,930,3899.32
2026-06-12 09:16:50.922160,3899.33,160.0,-1.0,1.1705206141163134,3899.3,3899.36,447,485,3899.3
2026-06-12 09:16:52.515933,3899.3,620.0,1.0,0.41753828532327597,3899.28,3899.32,622,357,3899.32
2026-06-12 09:16:52.646039,3899.31,20.0,1.0,1.342451177902133,3899.28,3899.34,797,266,3899.34
2026-06-12 09:16:53.002738,3899.29,130.0,1.0,1.4799964604314744,3899.26,3899.32,514,841,3899.32
2026-06-12 09:16:53.074496,3899.3,560.0,-1.0,2.391611512434255,3899.25,3899.35,524,618,3899.25
2026-06-12 09:16:53.369469,3899.36,100.0,-1.0,2.2356156582140754,3899.31,3899.41,569,884,3899.31
2026-06-12 09:16:53.426618,3899.37,360.0,-1.0,3.1290957651830125,3899.32,3899.42,566,452,3899.32
2026-06-12 09:16:53.486854,3899.34,270.0,-1.0,3.9150910418637688,3899.29,3899.39,825,786,3899.29
2026-06-12 09:16:53.594173,3899.31,140.0,-1.0,4.269261601841767,3899.26,3899.36,764,983,3899.26
2026-06-12 09:16:53.643241,3899.3,30.0,1.0,5.0322869894523645,3899.25,3899.35,871,635,3899.35
2026-06-12 09:16:53.815627,3899.33,180.0,1.0,4.649734015040788,3899.28,3899.38,814,631,3899.38
2026-06-12 09:16:53.863068,3899.38,130.0,-1.0,5.395495719396603,3899.33,3899.43,732,208,3899.33
2026-06-12 09:16:54.138229,3899.41,360.0,1.0,4.136437699102411,3899.36,3899.46,110,662,3899.46
2026-06-12 09:16:54.246926,3899.4,20.0,-1.0,4.441443880736288,3899.35,3899.45,852,969,3899.35
2026-06-12 09:16:54.257118,3899.32,110.0,1.0,5.544344136014731,3899.27,3899.37,274,105,3899.37
2026-06-12 09:16:58.777713,3899.26,190.0,1.0,0.3018849233649677,3899.24,3899.29,889,586,3899.29
2026-06-12 09:16:59.301711,3899.34,40.0,-1.0,0.7679917093789477,3899.32,3899.36,185,464,3899.32
2026-06-12 09:16:59.596811,3899.36,30.0,-1.0,1.280628792998907,3899.34,3899.38,629,688,3899.34
2026-06-12 09:17:01.792534,3899.31,30.0,1.0,0.3418908623446809,3899.28,3899.34,609,766,3899.34
2026-06-12 09:17:05.148320,3899.37,220.0,1.0,0.30295640765430976,3899.34,3899.4,500,982,3899.4
2026-06-12 09:17:05.393747,3899.4,40.0,1.0,1.0733797593831733,3899.38,3899.42,799,868,3899.42
2026-06-12 09:17:05.555463,3899.38,140.0,1.0,1.775000372319154,3899.36,3899.4,724,146,3899.4
2026-06-12 09:17:05.691555,3899.46,400.0,1.0,2.393808411003234,3899.41,3899.51,266,967,3899.51
2026-06-12 09:17:08.103975,3899.43,160.0,-1.0,0.34283877892235315,3899.4,3899.46,987,288,3899.4
2026-06-12 09:17:08.738699,3899.49,60.0,-1.0,0.6964895478102302,3899.46,3899.52,324,295,3899.46
2026-06-12 09:17:19.078028,3899.53,70.0,-1.0,0.300000013200844,3899.5,3899.56,144,253,3899.5
2026-06-12 09:17:19.133418,3899.58,320.0,-1.0,1.3861277630146438,3899.56,3899.6,875,855,3899.56
2026-06-12 09:17:19.480081,3899.51,60.0,1.0,1.5249086652592532,3899.48,3899.54,355,958,3899.54
2026-06-12 09:17:19.589046,3899.52,110.0,1.0,2.293034337588106,3899.47,3899.57,253,413,3899.57
2026-06-12 09:17:19.601781,3899.47,50.0,1.0,3.420671862860254,3899.42,3899.52,267,759,3899.52
