timestamp,mid_price,trade_size,trade_direction,hawkes_intensity,bid_price,ask_price,bid_size,ask_size,trade_price
2026-06-12 09:15:00.890560,1400.0,100.0,-1.0,0.3,1399.98,1400.02,374,154,1399.98
2026-06-12 09:15:01.096720,1399.97,60.0,1.0,1.1279799734059532,1399.94,1400.0,810,735,1400.0
2026-06-12 09:15:01.162993,1400.0,60.0,1.0,2.0999325753770632,1399.95,1400.05,760,246,1400.05
2026-06-12 09:15:01.641604,1400.07,100.0,1.0,1.5675558895022565,1400.04,1400.1,374,618,1400.1
2026-06-12 09:15:01.889097,1400.13,20.0,1.0,1.8804967701412665,1400.1,1400.16,791,735,1400.16
2026-06-12 09:15:04.579678,1400.16,40.0,-1.0,0.32191868659702666,1400.14,1400.19,849,889,1400.14
2026-06-12 09:15:05.469097,1400.15,20.0,-1.0,0.5464659128052809,1400.12,1400.18,700,454,1400.12
2026-06-12 09:15:05.690828,1400.14,180.0,-1.0,1.2704519906194331,1400.12,1400.17,599,305,1400.12
2026-06-12 09:15:05.878501,1400.13,120.0,-1.0,1.848248209291583,1400.1,1400.16,694,343,1400.1
2026-06-12 09:15:05.964790,1400.12,280.0,-1.0,2.652889301615419,1400.07,1400.17,947,691,1400.07
2026-06-12 09:15:06.241286,1400.2,160.0,-1.0,2.4599124557037984,1400.15,1400.25,932,165,1400.15
2026-06-12 09:15:09.265789,1400.16,80.0,1.0,0.31452055344689256,1400.14,1400.19,422,200,1400.19
2026-06-12 09:15:11.814502,1400.13,40.0,-1.0,0.31235946513684737,1400.1,1400.16,592,855,1400.1
2026-06-12 09:15:14.138897,1400.16,40.0,-1.0,0.3184748976052446,1400.14,1400.19,439,689,1400.14
2026-06-12 09:15:17.481846,1400.17,60.0,1.0,0.3029684705862329,1400.14,1400.2,128,314,1400.2
2026-06-12 09:15:17.526555,1400.08,60.0,1.0,1.409950329313735,1400.05,1400.1,877,560,1400.1
2026-06-12 09:15:18.617925,1400.1,100.0,1.0,0.6239263996231232,1400.07,1400.12,585,727,1400.12
2026-06-12 09:15:30.142883,1400.08,80.0,-1.0,0.3000000014912745,1400.05,1400.1,325,236,1400.05
2026-06-12 09:15:32.433033,1400.17,40.0,-1.0,0.3194491989487411,1400.14,1400.2,196,496,1400.14
2026-06-12 09:15:35.288289,1400.16,60.0,1.0,0.3071470186401035,1400.14,1400.19,123,951,1400.19
2026-06-12 09:15:35.753914,1400.15,120.0,-1.0,0.8221156665477329,1400.12,1400.18,644,778,1400.12
2026-06-12 09:15:35.800960,1400.18,300.0,1.0,1.8822868177562093,1400.16,1400.21,704,828,1400.21
2026-06-12 09:15:35.807753,1400.19,100.0,1.0,3.0484737618929083,1400.14,1400.24,131,123,1400.24
2026-06-12 09:15:35.825577,1400.14,80.0,-1.0,4.1238025508498914,1400.09,1400.19,224,219,1400.09
2026-06-12 09:15:36.272019,1400.18,340.0,1.0,2.549237915515139,1400.13,1400.23,903,424,1400.23
2026-06-12 09:15:36.377300,1400.13,120.0,1.0,3.1537919578877274,1400.08,1400.18,276,489,1400.18
2026-06-12 09:15:36.707460,1400.12,60.0,-1.0,2.5375120686374792,1400.07,1400.17,426,136,1400.07
2026-06-12 09:15:36.718204,1400.08,40.0,-1.0,3.6716675021168275,1400.03,1400.13,992,634,1400.03
2026-06-12 09:15:36.822193,1400.01,20.0,-1.0,4.091263430481486,1399.96,1400.06,888,629,1399.96
2026-06-12 09:15:36.874211,1399.96,100.0,1.0,4.845125548710272,1399.91,1400.01,959,948,1400.01
2026-06-12 09:15:36.922368,1399.94,80.0,-1.0,5.568099958539507,1399.89,1399.99,818,966,1399.89
2026-06-12 09:15:37.128300,1399.98,380.0,-1.0,4.764713269572281,1399.93,1400.03,156,987,1399.93
2026-06-12 09:15:37.150302,1399.97,20.0,-1.0,5.744752348456415,1399.92,1400.02,687,969,1399.92
2026-06-12 09:15:37.302804,1399.94,180.0,-1.0,5.3496722235416465,1399.89,1399.99,257,684,1399.89
2026-06-12 09:15:37.831204,1399.87,20.0,1.0,2.7143007885990813,1399.82,1399.92,429,911,1399.92
2026-06-12 09:15:38.293169,1399.88,20.0,1.0,1.873593210011276,1399.86,1399.91,309,569,1399.91
2026-06-12 09:15:39.618274,1399.86,480.0,1.0,0.5553690683905659,1399.83,1399.88,468,298,1399.88
2026-06-12 09:15:40.531037,1399.81,1860.0,1.0,0.581474091771131,1399.78,1399.84,417,211,1399.84
2026-06-12 09:15:49.822405,1399.81,100.0,1.0,0.30000008078912965,1399.78,1399.84,906,683,1399.84
2026-06-12 09:15:55.904701,1399.75,80.0,1.0,0.3000211089744248,1399.72,1399.78,884,346,1399.78
2026-06-12 09:15:56.802260,1399.71,140.0,-1.0,0.5385286544393081,1399.68,1399.74,898,588,1399.68
2026-06-12 09:15:56.976004,1399.77,160.0,-1.0,1.3521975890096547,1399.74,1399.8,449,645,1399.74
2026-06-12 09:15:58.899413,1399.76,80.0,-1.0,0.37063491548069755,1399.74,1399.78,849,826,1399.74
2026-06-12 09:16:00.121729,1399.71,120.0,-1.0,0.4407666187961204,1399.68,1399.74,727,556,1399.68
2026-06-12 09:16:00.471795,1399.68,40.0,-1.0,1.0139969818013541,1399.66,1399.71,518,584,1399.66
2026-06-12 09:16:03.353439,1399.63,200.0,-1.0,0.3106972741889658,1399.6,1399.66,612,852,1399.6
2026-06-12 09:16:05.455515,1399.65,240.0,-1.0,0.32752832601890547,1399.62,1399.68,161,742,1399.62
2026-06-12 09:16:05.601919,1399.67,40.0,-1.0,1.243155205357231,1399.64,1399.7,482,576,1399.64
2026-06-12 09:16:05.727653,1399.67,120.0,1.0,2.0090843576420037,1399.64,1399.7,190,198,1399.7
2026-06-12 09:16:05.973433,1399.71,60.0,-1.0,2.1690571339914424,1399.66,1399.76,767,624,1399.66
2026-06-12 09:16:06.006386,1399.72,140.0,-1.0,3.1923116470808086,1399.67,1399.77,487,673,1399.67
2026-06-12 09:16:06.375804,1399.7,700.0,-1.0,2.4046657133601004,1399.65,1399.75,332,873,1399.65
2026-06-12 09:16:06.380132,1399.72,280.0,1.0,3.5790226564598777,1399.67,1399.77,701,149,1399.77
2026-06-12 09:16:06.383188,1399.72,60.0,-1.0,4.754453275849771,1399.67,1399.77,133,886,1399.67
2026-06-12 09:16:06.619956,1399.72,60.0,-1.0,3.992338144205541,1399.67,1399.77,509,240,1399.67
2026-06-12 09:16:06.737974,1399.71,140.0,-1.0,4.256024029326061,1399.66,1399.76,369,324,1399.66
2026-06-12 09:16:06.771158,1399.78,40.0,-1.0,5.15706046156241,1399.73,1399.83,936,348,1399.73
2026-06-12 09:16:06.998700,1399.72,40.0,-1.0,4.32148137352257,1399.67,1399.77,943,499,1399.67
2026-06-12 09:16:07.548368,1399.74,60.0,-1.0,2.2413389227500047,1399.69,1399.79,373,166,1399.69
2026-06-12 09:16:08.931960,1399.8,80.0,-1.0,0.560326932494791,1399.78,1399.82,482,814,1399.78
2026-06-12 09:16:09.654325,1399.73,60.0,-1.0,0.6978838006063566,1399.7,1399.76,991,420,1399.7
2026-06-12 09:16:10.185460,1399.76,200.0,1.0,0.9142438886341282,1399.74,1399.78,341,821,1399.78
2026-06-12 09:16:12.256683,1399.78,80.0,1.0,0.3436071644240182,1399.76,1399.8,990,754,1399.8
2026-06-12 09:16:13.409295,1399.72,40.0,-1.0,0.4561894577020587,1399.7,1399.74,331,951,1399.7
2026-06-12 09:16:16.748621,1399.75,80.0,1.0,0.3033255963366682,1399.72,1399.78,303,485,1399.78
2026-06-12 09:16:16.795973,1399.71,40.0,-1.0,1.4050111263141176,1399.68,1399.74,830,599,1399.68
2026-06-12 09:16:19.151938,1399.68,200.0,-1.0,0.3331851382558038,1399.66,1399.71,726,551,1399.66
2026-06-12 09:16:19.492840,1399.69,100.0,1.0,0.9676289042777255,1399.66,1399.72,604,132,1399.72
2026-06-12 09:16:19.616474,1399.74,80.0,-1.0,1.7950028722757219,1399.72,1399.76,358,439,1399.72
2026-06-12 09:16:19.719739,1399.7,20.0,-1.0,2.5378664450297643,1399.65,1399.75,697,900,1399.65
2026-06-12 09:16:20.037323,1399.67,140.0,-1.0,2.2409922628118535,1399.62,1399.72,149,451,1399.62
2026-06-12 09:16:20.077669,1399.69,120.0,1.0,3.2209738370815066,1399.64,1399.74,955,113,1399.74
2026-06-12 09:16:20.312505,1399.66,20.0,-1.0,3.0003559462250706,1399.61,1399.71,420,457,1399.61
2026-06-12 09:16:20.450631,1399.66,20.0,-1.0,3.341776373473926,1399.61,1399.71,199,567,1399.61
2026-06-12 09:16:20.947743,1399.7,180.0,1.0,2.0335645492299586,1399.68,1399.72,403,241,1399.72
2026-06-12 09:16:21.729331,1399.73,100.0,1.0,1.0184648417566085,1399.7,1399.76,192,874,1399.76
2026-06-12 09:16:23.817376,1399.79,20.0,-1.0,0.34473690834613624,1399.76,1399.82,371,283,1399.76
2026-06-12 09:16:31.940617,1399.81,340.0,-1.0,0.30000055577092666,1399.78,1399.84,793,600,1399.78
2026-06-12 09:16:32.025181,1399.78,80.0,-1.0,1.330565105816018,1399.76,1399.8,155,242,1399.76
2026-06-12 09:16:32.069884,1399.71,20.0,-1.0,2.3581112615226734,1399.66,1399.76,814,810,1399.66
2026-06-12 09:16:32.246046,1399.68,40.0,1.0,2.672764594961631,1399.63,1399.73,236,740,1399.73
2026-06-12 09:16:32.280117,1399.76,80.0,1.0,3.6602389192825324,1399.71,1399.81,347,916,1399.81
2026-06-12 09:16:33.739592,1399.82,140.0,-1.0,0.6296645784653849,1399.79,1399.84,569,689,1399.79
2026-06-12 09:16:33.826775,1399.82,40.0,-1.0,1.607502304706947,1399.79,1399.84,402,664,1399.79
2026-06-12 09:16:33.900791,1399.87,120.0,1.0,2.494729760876229,1399.82,1399.92,972,908,1399.92
2026-06-12 09:16:33.927199,1399.89,100.0,1.0,3.5371363660372728,1399.84,1399.94,846,610,1399.94
2026-06-12 09:16:34.103588,1399.85,740.0,-1.0,3.53009012470077,1399.8,1399.9,835,446,1399.8
2026-06-12 09:16:43.895596,1399.91,280.0,-1.0,0.3000000981081747,1399.88,1399.94,127,223,1399.88
2026-06-12 09:16:53.274329,1399.89,20.0,-1.0,0.3000000559169669,1399.86,1399.92,579,569,1399.86
2026-06-12 09:16:53.356437,1399.9,260.0,1.0,1.3351297014941728,1399.88,1399.93,557,551,1399.93
2026-06-12 09:16:53.993706,1399.83,100.0,1.0,1.0097909231438102,1399.8,1399.86,579,266,1399.86
2026-06-12 09:16:54.302703,1399.73,140.0,-1.0,1.3950507902642626,1399.7,1399.76,366,713,1399.7
2026-06-12 09:16:55.936556,1399.7,180.0,1.0,0.4212160256591311,1399.68,1399.72,903,486,1399.72
2026-06-12 09:17:03.647498,1399.74,160.0,1.0,0.30000123907792847,1399.72,1399.76,718,124,1399.76
2026-06-12 09:17:03.857985,1399.8,20.0,1.0,1.1215571625945793,1399.78,1399.82,232,660,1399.82
2026-06-12 09:17:06.066339,1399.84,20.0,1.0,0.33796198427358004,1399.81,1399.86,135,872,1399.86
2026-06-12 09:17:06.709296,1399.79,60.0,1.0,0.6891248326063821,1399.76,1399.82,133,418,1399.82
2026-06-12 09:17:06.884799,1399.83,60.0,1.0,1.4586760551062314,1399.8,1399.86,723,675,1399.86
2026-06-12 09:17:24.164138,1399.81,220.0,1.0,0.30000000000007326,1399.78,1399.84,534,346,1399.84
2026-06-12 09:17:25.170598,1399.83,340.0,-1.0,0.49606557455658107,1399.8,1399.86,917,882,1399.8
2026-06-12 09:17:25.246828,1399.85,40.0,-1.0,1.5170677254865306,1399.82,1399.88,381,897,1399.82
2026-06-12 09:17:25.441782,1399.87,40.0,1.0,2.0017169773731536,1399.84,1399.9,687,373,1399.9
2026-06-12 09:17:26.688059,1399.79,280.0,-1.0,0.6078949528696631,1399.76,1399.82,575,473,1399.76
2026-06-12 09:17:26.704063,1399.77,120.0,1.0,1.765078027910782,1399.74,1399.8,193,341,1399.8
2026-06-12 09:17:28.062814,1399.74,280.0,-1.0,0.5309579309059582,1399.72,1399.76,483,786,1399.72
2026-06-12 09:17:28.285972,1399.69,40.0,1.0,1.2575857268532764,1399.66,1399.72,398,521,1399.72
2026-06-12 09:17:28.769284,1399.7,80.0,-1.0,1.2039594940475298,1399.68,1399.72,751,337,1399.68
2026-06-12 09:17:29.069598,1399.67,340.0,1.0,1.525384448355327,1399.64,1399.7,332,259,1399.7
2026-06-12 09:17:29.097923,1399.63,80.0,1.0,2.6048273565537627,1399.58,1399.68,431,421,1399.68
2026-06-12 09:17:29.428909,1399.65,20.0,-1.0,2.231633948959929,1399.6,1399.7,546,188,1399.6
2026-06-12 09:17:29.457940,1399.63,40.0,-1.0,3.2721896171523728,1399.58,1399.68,981,491,1399.58
2026-06-12 09:17:36.545283,1399.66,140.0,-1.0,0.30001202195834153,1399.64,1399.69,384,302,1399.64
2026-06-12 09:17:36.666192,1399.61,40.0,-1.0,1.2653112780791773,1399.58,1399.64,290,286,1399.58
2026-06-12 09:17:37.036487,1399.6,60.0,-1.0,1.4118580728769332,1399.57,1399.62,800,992,1399.57
2026-06-12 09:17:37.431785,1399.61,260.0,-1.0,1.4348676472985915,1399.58,1399.64,465,414,1399.58
2026-06-12 09:17:38.091427,1399.56,20.0,-1.0,1.0121968418978666,1399.54,1399.58,582,580,1399.54
2026-06-12 09:17:38.997650,1399.57,200.0,1.0,0.6742061260483666,1399.54,1399.6,664,135,1399.6
2026-06-12 09:17:39.153409,1399.5,80.0,-1.0,1.4893241982982748,1399.48,1399.52,916,550,1399.48
2026-06-12 09:17:39.256293,1399.51,40.0,-1.0,2.2853971034190046,1399.46,1399.56,499,260,1399.46
2026-06-12 09:17:39.261681,1399.51,100.0,-1.0,3.454651152015249,1399.46,1399.56,504,935,1399.46
2026-06-12 09:17:39.322348,1399.49,140.0,1.0,4.204166353749755,1399.44,1399.54,441,825,1399.54
2026-06-12 09:17:39.708533,1399.49,340.0,-1.0,2.847018753725176,1399.44,1399.54,998,612,1399.44
2026-06-12 09:17:40.767184,1399.46,60.0,1.0,0.8573224743712822,1399.44,1399.48,275,745,1399.48
2026-06-12 09:17:41.169449,1399.47,280.0,1.0,1.1519013244801257,1399.44,1399.5,215,669,1399.5
2026-06-12 09:17:43.021553,1399.47,100.0,-1.0,0.3731662653543665,1399.44,1399.5,468,586,1399.44
2026-06-12 09:17:44.226716,1399.49,20.0,-1.0,0.44546969890543736,1399.46,1399.52,981,591,1399.46
2026-06-12 09:17:44.442191,1399.48,220.0,1.0,1.2129170414281487,1399.46,1399.5,274,712,1399.5
2026-06-12 09:17:44.480813,1399.48,80.0,-1.0,2.2710173933005717,1399.43,1399.53,689,648,1399.43
2026-06-12 09:17:44.601571,1399.36,20.0,1.0,2.851516439193083,1399.31,1399.41,969,898,1399.41
2026-06-12 09:17:44.702992,1399.35,280.0,1.0,3.425521634866164,1399.3,1399.4,159,447,1399.4
2026-06-12 09:17:44.755567,1399.28,180.0,-1.0,4.234949782693851,1399.23,1399.33,380,734,1399.23
2026-06-12 09:17:44.809986,1399.23,40.0,-1.0,4.9558093746762575,1399.18,1399.28,419,403,1399.18
2026-06-12 09:17:44.867495,1399.3,160.0,-1.0,5.579961525146646,1399.25,1399.35,196,830,1399.25
2026-06-12 09:17:45.116018,1399.37,60.0,-1.0,4.442806750181602,1399.32,1399.42,829,684,1399.32
2026-06-12 09:17:45.252559,1399.31,20.0,-1.0,4.478600412582285,1399.26,1399.36,609,283,1399.26
2026-06-12 09:17:45.598862,1399.32,200.0,-1.0,3.1837246560443284,1399.27,1399.37,202,396,1399.27
2026-06-12 09:17:46.073890,1399.27,100.0,1.0,2.036651824063821,1399.24,1399.3,323,505,1399.3
2026-06-12 09:17:48.512768,1399.29,100.0,-1.0,0.3364173403883546,1399.26,1399.32,190,708,1399.26
2026-06-12 09:17:54.180705,1399.28,140.0,-1.0,0.30004585305652726,1399.26,1399.3,728,829,1399.26
2026-06-12 09:17:55.011790,1399.28,140.0,-1.0,0.5688524306978996,1399.26,1399.3,311,700,1399.26
2026-06-12 09:18:04.502892,1399.29,60.0,1.0,0.30000005591116913,1399.26,1399.32,891,281,1399.32
2026-06-12 09:18:04.669956,1399.33,280.0,1.0,1.1883456587045125,1399.3,1399.36,422,778,1399.36
