timestamp,open,high,low,close,volume,OFI,hawkes_intensity,spread
2026-06-12 09:15:00,1450.0,1450.26,1449.88,1450.15,10530.0,3300.0,1.7287677304633446,0.06999999999999906
2026-06-12 09:16:00,1450.26,1450.7,1450.18,1450.62,4695.0,2115.0,1.3462425508961728,0.05966666666666545
2026-06-12 09:17:00,1450.69,1451.44,1450.69,1451.09,11160.0,5100.0,1.6376634709542177,0.06777777777777508
2026-06-12 09:18:00,1451.17,1451.39,1450.99,1451.0,9180.0,-1050.0,1.2709644153395596,0.060975609756092015
2026-06-12 09:19:00,1451.0,1451.06,1450.32,1450.39,8145.0,-2685.0,1.2572666989163424,0.060555555555551005
2026-06-12 09:20:00,1450.44,1450.58,1450.44,1450.58,2505.0,-45.0,0.5802890710485232,0.04823529411760319
2026-06-12 09:21:00,1450.58,1450.58,1449.58,1449.64,3960.0,-720.0,1.2166330910908594,0.05818181818182728
2026-06-12 09:22:00,1449.66,1449.97,1449.66,1449.94,5235.0,-105.0,1.4490421911017979,0.06757575757575124
2026-06-12 09:23:00,1450.06,1450.06,1449.57,1449.9,6705.0,-405.0,1.1262826922893763,0.05945945945946683
2026-06-12 09:24:00,1450.0,1450.28,1449.66,1449.86,12165.0,-3015.0,1.965590829911567,0.07084507042252201
2026-06-12 09:25:00,1449.92,1449.96,1449.4,1449.52,9540.0,-4470.0,1.1652917494600532,0.056181818181796024
2026-06-12 09:26:00,1449.5,1449.62,1449.2,1449.34,7095.0,975.0,2.1152688402346915,0.07140000000002146
2026-06-12 09:27:00,1449.41,1449.81,1449.21,1449.81,15795.0,-3225.0,2.4917268388815472,0.07971830985911445
2026-06-12 09:28:00,1449.82,1449.82,1449.31,1449.72,6510.0,-1020.0,1.1781924410909936,0.06022222222221798
2026-06-12 09:29:00,1449.68,1450.32,1449.68,1450.22,8565.0,-45.0,1.609597560928327,0.06433962264148524
2026-06-12 09:30:00,1450.2,1450.2,1449.62,1449.78,10560.0,-660.0,1.9688837024322874,0.07220338983052758
2026-06-12 09:31:00,1449.82,1450.2,1449.74,1449.79,6735.0,495.0,2.012300823695238,0.07148148148147963
2026-06-12 09:32:00,1449.76,1449.9,1449.46,1449.62,10680.0,-1620.0,2.548279158698594,0.07855072463766244
2026-06-12 09:33:00,1449.66,1450.2,1449.51,1450.2,3555.0,-1725.0,1.396188210912054,0.06538461538459964
2026-06-12 09:34:00,1450.22,1450.38,1449.74,1449.74,8070.0,2220.0,1.535108708112128,0.0644230769230708
2026-06-12 09:35:00,1449.74,1450.58,1449.74,1450.54,8685.0,2295.0,1.787593037326944,0.0684090909090752
2026-06-12 09:36:00,1450.5,1450.86,1450.5,1450.86,8985.0,-2715.0,2.18391540981045,0.07946428571431088
2026-06-12 09:37:00,1450.79,1450.91,1450.32,1450.52,10290.0,1290.0,2.411737349157456,0.07971014492754282
2026-06-12 09:38:00,1450.52,1450.6,1450.11,1450.2,14640.0,-2790.0,2.858272547615983,0.08259259259258765
2026-06-12 09:39:00,1450.24,1450.25,1449.7,1449.86,6465.0,-1515.0,1.9721475263302735,0.07259259259258972
2026-06-12 09:40:00,1449.81,1450.14,1449.71,1450.12,6990.0,690.0,2.461142354559496,0.07673469387755548
2026-06-12 09:41:00,1450.16,1450.59,1450.04,1450.32,10830.0,3060.0,1.9471067844295717,0.0749999999999818
2026-06-12 09:42:00,1450.26,1450.52,1449.94,1450.16,12930.0,1740.0,2.3637967062504797,0.07921348314606946
2026-06-12 09:43:00,1450.26,1450.28,1449.96,1450.2,4830.0,-120.0,1.1761859975690556,0.05968750000000256
2026-06-12 09:44:00,1450.24,1450.6,1449.86,1450.48,11910.0,-870.0,2.236654085434682,0.07607594936708562
2026-06-12 09:45:00,1450.56,1451.09,1450.42,1450.81,9780.0,810.0,2.5041835416765825,0.0781967213114602
2026-06-12 09:46:00,1450.8,1450.89,1450.34,1450.6,8955.0,-2265.0,2.038166624044176,0.07303571428570065
2026-06-12 09:47:00,1450.58,1451.17,1450.4,1451.1,6690.0,-1500.0,1.9092413390514793,0.07131578947368516
2026-06-12 09:48:00,1451.04,1451.54,1451.04,1451.54,3720.0,3180.0,1.3354146723429574,0.06241379310349344
2026-06-12 09:49:00,1451.4,1451.6,1451.22,1451.6,6780.0,1950.0,0.9901616591859573,0.05585365853656784
2026-06-12 09:50:00,1451.55,1451.79,1451.36,1451.62,7800.0,1500.0,1.2228557664722148,0.05977777777777394
